age,experience_years,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,work_life_balance,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,burnout_score,gender_Male,education_level_Master,education_level_PhD,job_role_HR Executive,job_role_ML Engineer,job_role_Project Manager,job_role_Software Engineer,company_type_MNC,company_type_Startup,deadline_frequency_Low,deadline_frequency_Medium,remote_work_Yes,physical_activity_Yes,health_issues_Yes
30,2,11,5,15,5,5,16,4,3,2.2,5,7.7,0.27,False,False,False,False,False,True,False,True,False,False,False,True,False,True
56,20,9,5,5,10,2,19,5,2,7.3,1,6.5,0.775,False,False,False,False,True,False,False,True,False,False,True,True,False,True
40,12,9,5,22,3,4,11,1,5,6.6,5,7.8,0.345,True,True,False,True,False,False,False,True,False,False,True,True,False,False
37,17,6,1,26,2,3,5,3,3,1.6,1,5.3,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
24,23,10,2,7,3,4,17,3,4,2.0,5,5.0,0.281,False,False,False,False,False,True,False,False,False,True,False,False,False,True
41,26,8,4,14,4,4,3,2,2,3.3,5,6.3,0.386,False,False,False,False,False,False,True,False,False,False,False,True,False,False
45,3,8,4,11,2,3,6,3,5,7.6,3,5.2,0.549,True,True,False,False,False,False,True,False,False,False,False,True,False,True
54,21,6,1,9,4,5,16,3,4,0.4,4,5.5,0.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True
45,23,7,6,15,4,5,14,1,1,4.1,2,6.8,0.368,False,False,True,True,False,False,False,False,True,False,False,True,False,False
32,9,6,1,14,6,4,8,2,2,6.7,2,6.1,0.323,True,False,False,False,False,False,False,True,False,True,False,False,True,True
29,1,7,5,10,5,4,12,5,4,1.7,1,8.0,0.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True
57,5,10,2,23,7,1,6,3,3,1.2,1,5.4,0.433,True,True,False,False,False,False,False,False,True,False,False,False,False,True
59,17,10,4,6,7,2,18,3,3,3.9,3,8.5,0.418,False,True,False,False,False,True,False,True,False,False,False,True,False,False
41,16,9,6,7,3,4,3,5,2,2.9,1,5.9,0.088,False,True,False,True,False,False,False,False,True,True,False,False,False,False
56,22,9,3,10,9,4,5,4,5,6.5,2,6.6,0.467,True,False,False,False,False,False,True,False,False,True,False,True,True,True
46,29,9,1,8,7,2,9,5,3,9.7,4,5.0,0.911,True,False,True,False,False,True,False,False,True,True,False,True,False,True
56,20,9,3,25,7,3,5,5,4,0.0,3,6.8,0.102,True,False,False,False,False,False,False,True,False,True,False,False,False,False
46,9,8,4,6,2,5,17,2,1,9.0,1,8.3,0.295,False,False,False,False,False,False,True,True,False,True,False,True,True,False
50,12,9,1,14,10,3,8,5,5,4.3,3,7.5,0.427,False,True,False,True,False,False,False,True,False,False,False,True,False,False
39,11,9,4,14,3,2,18,2,2,6.6,3,5.5,0.481,True,False,False,False,True,False,False,False,False,False,True,False,True,False
39,8,9,1,15,3,2,19,5,3,8.5,3,6.3,0.543,True,False,False,False,False,False,False,False,True,False,False,True,False,True
23,3,7,6,2,6,1,4,3,5,5.7,1,6.2,0.413,True,True,False,False,False,False,False,False,True,False,True,True,False,False
56,23,11,4,15,4,1,12,3,1,1.0,5,4.9,0.607,True,False,False,False,False,False,False,True,False,True,False,True,True,True
37,33,9,3,14,4,5,13,4,5,1.4,1,8.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,True,True
57,4,6,2,24,1,4,8,5,5,7.9,1,6.0,0.0,True,True,False,False,False,False,True,True,False,False,True,True,True,True
54,14,9,6,0,6,2,17,1,2,2.3,1,6.5,0.433,False,True,False,True,False,False,False,False,True,True,False,True,False,False
25,3,9,6,13,8,1,18,5,1,5.7,1,5.7,0.605,True,True,False,False,False,True,False,False,False,False,False,True,False,False
54,7,8,1,23,8,3,15,1,1,4.3,1,5.1,0.668,True,True,False,False,False,False,True,False,False,False,True,True,False,False
35,23,11,3,21,8,1,18,5,5,3.0,3,8.1,0.521,True,True,False,True,False,False,False,False,True,False,False,True,True,False
42,27,9,4,10,5,3,4,2,3,7.9,3,4.6,0.798,True,True,False,False,False,True,False,False,False,False,True,True,True,False
41,26,11,3,2,10,1,14,3,5,7.3,1,6.1,0.714,True,True,False,False,False,False,False,False,False,False,False,False,False,True
29,0,7,6,8,6,3,16,1,4,6.5,4,7.4,0.591,False,True,False,True,False,False,False,False,False,False,False,True,False,False
28,33,10,1,5,5,1,10,1,3,3.7,4,5.7,0.66,True,False,True,False,False,False,False,True,False,False,True,False,True,True
24,16,11,3,22,4,1,8,5,2,2.3,5,6.3,0.459,True,False,False,True,False,False,False,False,True,False,False,True,True,True
38,25,11,4,15,4,5,16,3,1,5.2,4,6.8,0.521,True,False,False,False,True,False,False,False,True,False,False,True,False,False
54,23,9,5,10,4,4,17,4,3,8.2,2,8.5,0.366,False,False,True,False,False,False,False,True,False,True,False,True,False,False
33,20,9,6,17,4,2,5,1,2,5.8,2,7.5,0.364,False,False,False,False,False,False,False,True,False,False,True,False,False,True
43,29,9,2,16,6,4,9,3,5,9.7,4,8.4,0.514,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,12,8,2,16,6,5,18,3,2,0.2,1,7.3,0.0,False,True,False,False,False,False,True,False,True,False,True,True,True,True
51,2,10,6,2,5,3,4,1,4,10.0,4,5.6,0.942,True,False,False,False,False,True,False,True,False,False,False,True,False,True
59,31,8,5,26,9,4,19,2,2,6.9,2,5.6,0.766,True,False,False,False,False,False,False,False,False,False,True,True,True,False
59,34,8,1,18,8,2,13,2,3,8.3,4,7.8,0.832,True,False,True,False,False,False,False,False,True,False,True,False,False,True
29,18,8,3,23,10,2,5,5,1,3.3,3,6.2,0.558,False,True,False,False,False,False,True,False,False,True,False,True,False,True
48,13,7,3,22,6,3,10,5,3,5.1,5,6.0,0.408,True,False,False,False,False,False,True,False,True,True,False,False,False,False
48,21,10,5,14,9,2,9,3,3,8.0,3,8.3,0.812,True,False,True,False,True,False,False,False,False,False,True,True,True,True
55,16,7,5,9,5,5,18,1,1,7.6,3,4.6,0.735,False,False,True,True,False,False,False,False,True,False,False,True,False,False
42,3,7,4,7,10,4,16,2,4,3.3,5,6.6,0.487,False,False,False,False,False,False,False,False,True,False,True,False,True,False
51,18,10,4,16,4,2,10,3,3,3.2,1,7.6,0.161,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54,1,7,2,3,6,4,15,2,1,6.6,5,7.4,0.657,True,True,False,False,False,False,True,False,True,False,True,True,False,True
49,14,10,1,7,4,1,5,1,1,9.3,1,6.0,0.91,True,True,False,False,False,False,True,False,False,True,False,False,True,False
54,1,11,1,25,8,4,4,2,3,4.4,2,6.6,0.536,False,True,False,False,True,False,False,True,False,True,False,True,False,True
26,10,11,5,1,7,3,15,4,1,3.5,4,4.5,0.791,True,False,True,False,False,True,False,False,True,False,False,True,True,False
40,22,9,2,22,5,5,5,5,5,8.9,2,6.6,0.374,False,True,False,False,False,False,True,False,True,False,True,True,True,True
25,9,8,2,7,10,2,3,2,3,6.8,2,6.9,0.751,False,False,False,False,False,False,False,False,True,False,False,False,True,True
56,2,11,4,29,6,5,4,1,4,3.9,2,8.0,0.239,True,True,False,False,True,False,False,False,True,True,False,False,False,False
38,4,11,3,24,7,4,12,1,5,0.6,4,5.3,0.425,False,False,False,False,False,True,False,False,False,False,True,True,False,True
49,2,7,1,6,2,2,13,4,4,7.2,1,7.8,0.092,False,True,False,False,True,False,False,True,False,True,False,True,True,False
51,12,10,2,27,9,5,5,1,3,3.5,5,7.4,0.505,False,True,False,False,False,False,True,True,False,True,False,True,False,False
50,18,6,4,8,7,3,10,4,2,0.7,1,7.2,0.04,True,False,False,False,False,True,False,True,False,False,True,False,False,False
27,34,7,4,17,8,1,17,3,1,6.1,1,6.1,0.613,False,True,False,True,False,False,False,False,False,False,False,False,False,True
56,23,7,4,26,5,1,7,2,5,3.2,3,6.0,0.278,False,False,False,False,False,True,False,True,False,False,True,True,True,False
58,23,10,3,16,3,3,10,1,3,3.4,4,7.3,0.422,False,False,False,False,False,False,False,False,False,True,False,True,True,True
45,16,6,2,0,2,1,14,5,1,4.8,1,8.5,0.127,False,True,False,True,False,False,False,False,False,True,False,False,False,True
50,9,6,5,26,2,3,6,2,2,7.2,1,6.1,0.35,False,False,False,True,False,False,False,False,True,True,False,False,True,True
52,1,9,5,11,3,4,10,4,4,2.8,2,8.2,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False
56,22,7,4,3,1,3,4,2,3,0.8,3,6.8,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54,5,8,4,16,1,1,5,2,3,4.2,5,8.0,0.307,True,True,False,False,False,False,True,True,False,False,True,True,False,True
42,1,11,3,6,7,4,10,1,2,0.5,3,5.4,0.495,True,True,False,False,False,True,False,True,False,False,True,False,False,True
53,20,7,4,23,10,3,14,5,4,7.0,2,7.5,0.611,False,True,False,False,False,True,False,False,True,False,False,False,False,True
44,34,8,6,2,8,3,4,3,3,9.6,2,7.8,0.767,True,False,False,False,False,False,False,False,True,False,False,True,False,False
54,28,8,2,29,6,4,19,5,1,6.6,2,7.8,0.447,True,False,True,False,False,False,True,False,True,True,False,False,True,False
24,6,10,4,0,7,2,16,4,2,2.8,4,7.6,0.562,False,False,False,True,False,False,False,False,False,False,True,False,False,False
39,28,7,4,18,1,1,16,5,3,1.8,2,5.7,0.106,True,False,False,False,False,True,False,True,False,False,True,True,True,True
46,22,10,2,1,1,2,8,5,4,2.3,1,6.6,0.0,False,False,False,False,False,True,False,False,False,False,True,True,True,True
52,32,9,1,5,9,4,10,4,5,2.2,4,5.7,0.391,False,False,False,False,False,True,False,False,False,False,False,True,False,True
24,7,8,6,10,5,4,12,5,3,3.1,2,5.9,0.19,False,False,True,False,False,True,False,True,False,True,False,True,True,True
45,11,6,6,22,7,5,3,3,4,1.0,4,5.7,0.064,False,False,False,False,True,False,False,False,True,True,False,False,False,False
53,9,8,5,24,6,5,9,2,2,9.0,1,5.6,0.659,False,True,False,False,False,False,False,True,False,False,True,True,True,False
43,14,9,4,20,4,4,9,3,4,8.9,2,7.3,0.409,True,True,False,True,False,False,False,False,False,True,False,True,False,False
44,23,8,2,3,1,5,15,2,4,6.2,2,7.1,0.097,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23,25,10,5,0,4,3,18,2,2,0.6,1,5.3,0.036,True,True,False,False,False,False,False,False,True,False,False,True,True,True
48,2,7,3,10,10,2,14,5,5,8.0,2,7.3,0.587,False,False,False,False,False,False,True,False,False,False,True,True,False,True
23,1,6,1,15,10,4,8,2,1,0.6,1,5.7,0.259,False,False,False,False,False,False,False,False,False,True,False,True,False,False
47,5,10,4,29,8,3,9,4,5,1.1,2,5.3,0.256,False,False,False,False,False,True,False,True,False,False,False,False,True,True
38,20,11,1,5,1,1,19,3,1,3.3,2,7.5,0.339,True,False,True,False,False,True,False,False,True,False,False,False,False,True
54,8,7,4,10,2,1,7,2,1,4.3,3,6.0,0.387,False,False,True,False,False,False,False,True,False,False,False,False,True,True
30,9,6,4,7,8,5,5,5,1,3.5,4,6.8,0.252,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50,2,9,4,19,2,5,19,5,3,1.7,5,5.3,0.084,False,False,False,True,False,False,False,True,False,True,False,True,False,True
47,23,8,1,0,10,3,13,5,5,1.1,3,7.0,0.225,False,True,False,True,False,False,False,False,False,False,False,False,True,False
56,21,6,6,13,9,1,11,1,4,8.6,3,5.3,0.949,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46,13,11,3,29,3,4,19,3,3,3.6,4,5.2,0.392,False,False,True,False,True,False,False,False,True,True,False,True,True,True
45,26,9,6,20,3,2,15,5,2,2.2,3,6.0,0.27,True,True,False,False,False,True,False,False,False,False,True,False,True,True
34,32,7,2,25,6,5,8,4,2,4.9,1,7.7,0.12,False,False,False,False,True,False,False,False,True,False,True,False,True,True
28,21,6,2,20,3,3,6,5,1,0.4,3,5.2,0.081,True,True,False,False,True,False,False,True,False,False,False,False,False,False
57,28,9,6,1,9,5,14,1,3,6.0,5,5.0,0.848,True,False,False,False,False,False,True,True,False,False,True,False,True,True
41,18,7,3,5,8,3,6,3,3,2.5,1,4.6,0.387,False,False,True,False,False,False,False,False,False,True,False,False,True,False
22,18,10,3,25,4,1,7,2,2,6.0,4,6.2,0.693,False,False,True,True,False,False,False,False,False,False,False,True,False,False
29,5,8,4,8,6,5,14,3,4,6.1,4,5.6,0.453,True,False,False,False,True,False,False,False,True,True,False,True,True,False
37,18,9,4,13,8,3,19,2,5,8.1,4,5.7,0.801,False,False,False,True,False,False,False,False,False,False,True,True,False,False
35,12,10,2,21,4,3,12,2,5,2.3,1,8.4,0.015,False,False,True,False,True,False,False,False,False,False,True,False,True,False
33,25,11,4,7,5,5,8,5,1,4.6,4,5.3,0.473,False,False,True,False,True,False,False,False,False,False,False,True,False,False
44,21,11,4,25,7,2,19,4,1,9.6,4,6.3,0.981,True,False,False,False,False,True,False,True,False,False,True,True,False,True
36,20,7,3,2,8,4,10,4,1,7.3,5,8.4,0.625,False,True,False,False,False,False,True,False,False,False,False,False,False,True
49,1,6,1,9,7,1,4,5,2,9.8,2,4.6,0.803,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,29,8,6,17,8,5,14,1,2,9.3,2,7.3,0.628,False,False,False,False,False,False,False,True,False,True,False,True,False,False
23,26,7,5,19,4,5,5,2,5,6.1,2,6.0,0.264,True,False,True,False,False,True,False,True,False,False,True,False,False,False
53,6,9,5,27,1,2,9,4,1,2.6,4,8.1,0.267,False,False,False,False,False,True,False,True,False,False,True,True,True,True
44,19,8,4,8,6,1,3,3,3,7.6,1,8.1,0.501,True,False,True,False,False,False,False,True,False,False,False,True,True,True
43,30,10,4,8,5,5,19,1,4,7.0,4,6.0,0.644,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,22,8,6,18,4,2,10,5,2,5.9,2,5.4,0.392,True,True,False,False,False,False,True,False,False,False,False,False,True,False
43,12,10,5,27,2,4,12,1,1,7.0,5,6.2,0.585,False,False,False,False,True,False,False,False,False,False,False,False,False,True
43,16,7,3,12,1,3,19,4,1,6.1,4,8.4,0.299,False,True,False,False,False,False,True,False,True,True,False,False,True,True
27,3,6,5,0,9,4,18,5,2,5.2,4,5.6,0.631,True,True,False,False,False,False,False,True,False,False,True,False,False,False
36,13,11,5,16,2,4,12,4,5,4.2,4,8.4,0.125,True,False,False,False,True,False,False,False,False,True,False,False,True,False
58,19,8,5,3,9,4,17,2,5,0.4,1,7.8,0.116,True,True,False,False,False,False,False,False,False,False,True,False,True,False
54,12,6,4,3,6,4,18,1,5,8.7,5,5.6,0.479,False,False,False,False,False,False,True,False,False,True,False,True,False,True
29,2,6,4,26,6,3,6,2,5,8.7,5,7.7,0.542,False,False,False,False,False,False,True,True,False,False,False,False,True,True
26,25,11,6,15,2,1,9,3,3,5.9,5,4.7,0.731,False,True,False,False,False,False,True,True,False,True,False,False,False,True
25,25,8,5,27,6,1,14,2,1,2.7,5,6.7,0.683,False,False,False,False,True,False,False,True,False,True,False,True,False,True
27,17,8,4,15,3,2,14,1,5,0.3,2,5.9,0.028,True,True,False,True,False,False,False,False,False,False,False,False,True,False
53,31,6,6,14,7,2,3,3,5,0.0,4,6.2,0.126,False,True,False,True,False,False,False,True,False,False,False,False,True,True
51,13,9,5,25,10,5,14,4,4,0.7,5,6.4,0.397,False,True,False,False,False,False,False,False,False,False,True,False,True,False
56,2,9,3,5,4,4,9,3,4,3.6,3,6.5,0.226,False,False,False,False,True,False,False,False,True,False,True,True,False,False
37,0,8,4,4,9,4,17,1,1,1.9,3,7.1,0.445,False,False,False,False,False,True,False,True,False,True,False,True,True,False
34,25,6,1,21,5,3,4,5,2,2.7,2,7.3,0.0,False,False,False,True,False,False,False,True,False,True,False,True,True,False
51,23,6,6,9,10,4,3,3,5,7.0,3,8.4,0.456,False,True,False,False,True,False,False,False,False,True,False,True,True,False
40,34,7,4,6,3,3,6,4,3,9.6,3,7.6,0.484,False,True,False,False,True,False,False,True,False,False,False,False,True,True
38,13,6,3,6,1,5,10,3,4,2.1,3,7.3,0.0,True,True,False,True,False,False,False,True,False,False,True,True,True,True
40,2,11,3,9,1,2,19,2,5,4.7,2,6.1,0.359,False,False,False,False,True,False,False,False,False,True,False,True,True,False
49,12,9,4,29,4,2,7,5,2,9.9,4,5.0,0.874,False,False,False,False,True,False,False,False,False,False,True,True,False,False
47,13,7,2,9,10,5,8,1,3,9.3,2,4.7,0.776,False,False,False,True,False,False,False,False,False,False,True,False,True,True
58,20,11,6,24,10,5,14,5,4,3.5,1,6.4,0.34,False,False,False,False,False,False,True,False,True,False,False,True,False,True
47,25,9,5,14,4,4,18,2,2,3.2,1,7.2,0.056,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2,11,5,5,9,2,11,5,2,2.4,3,7.1,0.529,True,False,False,False,False,True,False,True,False,True,False,False,True,True
30,3,10,3,23,8,1,17,2,3,1.6,3,8.3,0.371,True,False,False,False,False,False,False,False,True,True,False,False,False,False
33,0,8,4,1,4,5,10,3,3,4.6,4,6.0,0.347,True,False,False,False,False,False,True,False,False,True,False,True,True,False
22,32,10,2,7,6,2,14,1,4,3.4,3,7.0,0.475,True,False,False,False,False,False,True,False,True,True,False,False,False,True
22,6,8,6,24,7,2,16,2,3,7.4,1,8.1,0.667,True,False,False,False,True,False,False,False,True,True,False,False,True,False
55,10,9,1,19,10,3,19,2,5,2.4,3,6.1,0.41,False,False,False,False,False,False,False,True,False,False,True,True,False,True
53,26,9,5,14,8,2,16,3,3,7.4,4,6.4,0.771,True,False,False,False,False,False,True,False,True,False,True,True,True,True
46,13,10,6,20,4,5,7,2,2,2.9,1,8.2,0.099,True,True,False,False,False,False,False,False,False,False,False,False,True,False
22,21,11,6,20,1,4,15,1,3,5.9,3,6.7,0.328,False,False,False,False,False,False,True,False,True,False,False,False,True,False
37,15,8,2,17,5,2,8,4,4,6.4,4,7.7,0.421,True,False,False,False,False,True,False,False,True,False,True,False,False,False
26,11,8,6,4,1,1,16,5,5,6.7,4,8.2,0.199,False,False,False,False,False,False,True,True,False,False,False,False,True,True
43,9,7,5,24,4,5,8,2,3,1.8,1,6.8,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,23,6,4,3,7,4,5,5,5,2.8,1,4.9,0.054,True,False,False,False,True,False,False,False,False,True,False,True,True,True
24,17,11,5,9,7,4,18,5,3,2.5,1,7.8,0.188,False,False,False,False,False,False,False,True,False,False,False,False,True,True
33,21,11,1,18,1,5,14,4,5,5.8,4,7.8,0.063,True,True,False,True,False,False,False,False,False,False,False,False,False,False
47,8,7,4,13,9,4,16,2,3,0.8,1,5.0,0.205,True,False,False,False,False,False,False,False,False,False,False,True,True,True
37,16,9,3,22,2,1,4,1,3,5.2,1,6.7,0.263,False,False,False,False,False,True,False,True,False,False,True,False,False,False
58,12,10,2,23,5,2,9,2,1,0.9,4,6.4,0.463,False,False,True,False,False,True,False,False,True,False,True,False,True,False
43,5,11,5,12,6,5,7,5,2,3.4,4,7.9,0.422,True,False,False,False,False,True,False,True,False,True,False,False,False,True
50,20,8,4,28,1,2,14,3,4,6.9,1,5.6,0.232,False,False,False,False,False,False,True,False,True,False,False,True,False,False
35,6,7,6,9,2,2,19,4,4,4.1,1,6.2,0.0,False,False,True,False,False,True,False,False,True,False,True,False,True,False
49,24,10,4,21,7,4,14,1,1,2.8,1,6.9,0.369,True,True,False,False,False,False,False,False,False,True,False,True,True,False
26,10,10,5,5,6,5,13,1,3,6.2,4,6.6,0.567,True,False,False,False,True,False,False,False,False,False,False,True,False,False
51,13,11,3,12,6,2,3,5,2,7.4,5,8.3,0.809,False,False,False,False,False,True,False,True,False,True,False,True,True,False
